2025-08-12 18:30:19.235804	https://www.encodeproject.org/report/?type=Annotation&annotation_type=element+gene+regulatory+interaction+predictions&software_used.software.name=distal-regulation-encode_re2g&status=released&field=%40id&field=accession&field=aliases&field=experimental_input&limit=all
ID	Accession	Aliases	Experimental input
/annotations/ENCSR843VMM/	ENCSR843VMM	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR679EFH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR679EFH_DNaseOnly	/experiments/ENCSR679EFH/
/annotations/ENCSR882UOP/	ENCSR882UOP	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR895TUV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR895TUV_DNaseOnly	/experiments/ENCSR895TUV/
/annotations/ENCSR436HAB/	ENCSR436HAB	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR935HEI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR935HEI_DNaseOnly	/experiments/ENCSR935HEI/
/annotations/ENCSR725UJD/	ENCSR725UJD	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR860UTH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR860UTH_DNaseOnly	/experiments/ENCSR860UTH/
/annotations/ENCSR207GTJ/	ENCSR207GTJ	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR531AYV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR531AYV_DNaseOnly	/experiments/ENCSR531AYV/
/annotations/ENCSR326WEF/	ENCSR326WEF	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR060UPU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR060UPU_DNaseOnly	/experiments/ENCSR060UPU/
/annotations/ENCSR031LUY/	ENCSR031LUY	jesse-engreitz:abc_predictions_fibroblast_of_villous_mesenchyme_ENCSR000EOR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_fibroblast_of_villous_mesenchyme_ENCSR000EOR_DNaseOnly	/experiments/ENCSR000EOR/
/annotations/ENCSR793GWX/	ENCSR793GWX	jesse-engreitz:abc_predictions_placenta_ENCSR831QMZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR831QMZ_DNaseOnly	/experiments/ENCSR831QMZ/
/annotations/ENCSR352OBK/	ENCSR352OBK	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR865CYW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR865CYW_DNaseOnly	/experiments/ENCSR865CYW/
/annotations/ENCSR406ZWT/	ENCSR406ZWT	jesse-engreitz:abc_predictions_stomach_ENCSR163PKT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stomach_ENCSR163PKT_DNaseOnly	/experiments/ENCSR163PKT/
/annotations/ENCSR365FLJ/	ENCSR365FLJ	jesse-engreitz:abc_predictions_fibroblast_of_gingiva_ENCSR000ENS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_fibroblast_of_gingiva_ENCSR000ENS_DNaseOnly	/experiments/ENCSR000ENS/
/annotations/ENCSR081RER/	ENCSR081RER	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR205ECC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR205ECC_DNaseOnly	/experiments/ENCSR205ECC/
/annotations/ENCSR997YSI/	ENCSR997YSI	jesse-engreitz:abc_predictions_fibroblast_of_mammary_gland_ENCSR000ENW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_fibroblast_of_mammary_gland_ENCSR000ENW_DNaseOnly	/experiments/ENCSR000ENW/
/annotations/ENCSR155EGA/	ENCSR155EGA	jesse-engreitz:abc_predictions_placenta_ENCSR989YIV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR989YIV_DNaseOnly	/experiments/ENCSR989YIV/
/annotations/ENCSR221FYS/	ENCSR221FYS	jesse-engreitz:abc_predictions_L1-S8_ENCSR314EZY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_L1-S8_ENCSR314EZY_DNaseOnly	/experiments/ENCSR314EZY/
/annotations/ENCSR657MTJ/	ENCSR657MTJ	jesse-engreitz:abc_predictions_Calu3_ENCSR366NBE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Calu3_ENCSR366NBE_DNaseOnly	/experiments/ENCSR366NBE/
/annotations/ENCSR607MPQ/	ENCSR607MPQ	jesse-engreitz:abc_predictions_small_intestine_ENCSR565EBN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_small_intestine_ENCSR565EBN_DNaseOnly	/experiments/ENCSR565EBN/
/annotations/ENCSR439IHT/	ENCSR439IHT	jesse-engreitz:abc_predictions_suprapubic_skin_ENCSR101QXF_DNaseOnly,jesse-engreitz:encode_re2g_predictions_suprapubic_skin_ENCSR101QXF_DNaseOnly	/experiments/ENCSR101QXF/
/annotations/ENCSR860BVJ/	ENCSR860BVJ	jesse-engreitz:abc_predictions_heart_left_ventricle_ENCSR946DXB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_left_ventricle_ENCSR946DXB_DNaseOnly	/experiments/ENCSR946DXB/
/annotations/ENCSR167ECG/	ENCSR167ECG	jesse-engreitz:abc_predictions_HAP-1_ENCSR620QNS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HAP-1_ENCSR620QNS_DNaseOnly	/experiments/ENCSR620QNS/
/annotations/ENCSR613EZS/	ENCSR613EZS	jesse-engreitz:abc_predictions_placenta_ENCSR267UFM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR267UFM_DNaseOnly	/experiments/ENCSR267UFM/
/annotations/ENCSR192FKQ/	ENCSR192FKQ	jesse-engreitz:abc_predictions_GM06990_ENCSR000EMQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_GM06990_ENCSR000EMQ_DNaseOnly	/experiments/ENCSR000EMQ/
/annotations/ENCSR082HOQ/	ENCSR082HOQ	jesse-engreitz:abc_predictions_iPS-NIHi11_ENCSR000EKJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_iPS-NIHi11_ENCSR000EKJ_DNaseOnly	/experiments/ENCSR000EKJ/
/annotations/ENCSR283YIE/	ENCSR283YIE	jesse-engreitz:abc_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR400YJR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR400YJR_DNaseOnly	/experiments/ENCSR400YJR/
/annotations/ENCSR909CMY/	ENCSR909CMY	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR294DND_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR294DND_DNaseOnly	/experiments/ENCSR294DND/
/annotations/ENCSR186LZW/	ENCSR186LZW	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR276MDV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR276MDV_DNaseOnly	/experiments/ENCSR276MDV/
/annotations/ENCSR519DDQ/	ENCSR519DDQ	jesse-engreitz:abc_predictions_left_lung_ENCSR680SDS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_left_lung_ENCSR680SDS_DNaseOnly	/experiments/ENCSR680SDS/
/annotations/ENCSR152FIL/	ENCSR152FIL	jesse-engreitz:abc_predictions_thymus_ENCSR544KDB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_thymus_ENCSR544KDB_DNaseOnly	/experiments/ENCSR544KDB/
/annotations/ENCSR910TKY/	ENCSR910TKY	jesse-engreitz:abc_predictions_right_lung_ENCSR441MMO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_lung_ENCSR441MMO_DNaseOnly	/experiments/ENCSR441MMO/
/annotations/ENCSR078FYW/	ENCSR078FYW	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR122NRV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR122NRV_DNaseOnly	/experiments/ENCSR122NRV/
/annotations/ENCSR121UGD/	ENCSR121UGD	jesse-engreitz:abc_predictions_thyroid_gland_ENCSR195ONB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_thyroid_gland_ENCSR195ONB_DNaseOnly	/experiments/ENCSR195ONB/
/annotations/ENCSR107AVB/	ENCSR107AVB	jesse-engreitz:abc_predictions_T-helper_17_cell_ENCSR731KDL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_17_cell_ENCSR731KDL_DNaseOnly	/experiments/ENCSR731KDL/
/annotations/ENCSR771XAY/	ENCSR771XAY	jesse-engreitz:abc_predictions_GM20000_ENCSR000EJM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_GM20000_ENCSR000EJM_DNaseOnly	/experiments/ENCSR000EJM/
/annotations/ENCSR913RIB/	ENCSR913RIB	jesse-engreitz:abc_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR283TME_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR283TME_DNaseOnly	/experiments/ENCSR283TME/
/annotations/ENCSR066FGT/	ENCSR066FGT	jesse-engreitz:abc_predictions_Karpas-422_ENCSR019JDO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Karpas-422_ENCSR019JDO_DNaseOnly	/experiments/ENCSR019JDO/
/annotations/ENCSR462ZSD/	ENCSR462ZSD	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR254AGA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR254AGA_DNaseOnly	/experiments/ENCSR254AGA/
/annotations/ENCSR699QVZ/	ENCSR699QVZ	jesse-engreitz:abc_predictions_activated_T-helper_1_cell_ENCSR932OSG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-helper_1_cell_ENCSR932OSG_DNaseOnly	/experiments/ENCSR932OSG/
/annotations/ENCSR575ICN/	ENCSR575ICN	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR734VFU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR734VFU_DNaseOnly	/experiments/ENCSR734VFU/
/annotations/ENCSR401RHP/	ENCSR401RHP	jesse-engreitz:abc_predictions_central_memory_CD4-positive__alpha-beta_T_cell_ENCSR467YCD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_central_memory_CD4-positive__alpha-beta_T_cell_ENCSR467YCD_DNaseOnly	/experiments/ENCSR467YCD/
/annotations/ENCSR879LIM/	ENCSR879LIM	jesse-engreitz:abc_predictions_brain_ENCSR572LDG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_brain_ENCSR572LDG_DNaseOnly	/experiments/ENCSR572LDG/
/annotations/ENCSR274ORH/	ENCSR274ORH	jesse-engreitz:abc_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR938OKL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR938OKL_DNaseOnly	/experiments/ENCSR938OKL/
/annotations/ENCSR449XTZ/	ENCSR449XTZ	jesse-engreitz:abc_predictions_HuH-7_ENCSR000EKD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HuH-7_ENCSR000EKD_DNaseOnly	/experiments/ENCSR000EKD/
/annotations/ENCSR355QJI/	ENCSR355QJI	jesse-engreitz:abc_predictions_LoVo_ENCSR503BEM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_LoVo_ENCSR503BEM_DNaseOnly	/experiments/ENCSR503BEM/
/annotations/ENCSR249VUG/	ENCSR249VUG	jesse-engreitz:abc_predictions_islet_precursor_cell_ENCSR224FOA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_islet_precursor_cell_ENCSR224FOA_DNaseOnly	/experiments/ENCSR224FOA/
/annotations/ENCSR528XEF/	ENCSR528XEF	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR486FMF_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR486FMF_DNaseOnly	/experiments/ENCSR486FMF/
/annotations/ENCSR407MNO/	ENCSR407MNO	jesse-engreitz:abc_predictions_heart_ENCSR749BWV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_ENCSR749BWV_DNaseOnly	/experiments/ENCSR749BWV/
/annotations/ENCSR019JIM/	ENCSR019JIM	jesse-engreitz:abc_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR889ONK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR889ONK_DNaseOnly	/experiments/ENCSR889ONK/
/annotations/ENCSR219ZSX/	ENCSR219ZSX	jesse-engreitz:abc_predictions_activated_naive_CD4-positive__alpha-beta_T_cell_ENCSR778DWG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_naive_CD4-positive__alpha-beta_T_cell_ENCSR778DWG_DNaseOnly	/experiments/ENCSR778DWG/
/annotations/ENCSR624FDG/	ENCSR624FDG	jesse-engreitz:abc_predictions_placenta_ENCSR503RWO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR503RWO_DNaseOnly	/experiments/ENCSR503RWO/
/annotations/ENCSR464EVX/	ENCSR464EVX	jesse-engreitz:abc_predictions_stomach_ENCSR726YMS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stomach_ENCSR726YMS_DNaseOnly	/experiments/ENCSR726YMS/
/annotations/ENCSR025QUQ/	ENCSR025QUQ	jesse-engreitz:abc_predictions_testis_ENCSR978QUT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_testis_ENCSR978QUT_DNaseOnly	/experiments/ENCSR978QUT/
/annotations/ENCSR862QXB/	ENCSR862QXB	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR580OAH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_pelvis_ENCSR580OAH_DNaseOnly	/experiments/ENCSR580OAH/
/annotations/ENCSR979LNE/	ENCSR979LNE	jesse-engreitz:abc_predictions_gastrocnemius_medialis_ENCSR686WJL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_gastrocnemius_medialis_ENCSR686WJL_DNaseOnly	/experiments/ENCSR686WJL/
/annotations/ENCSR558EKO/	ENCSR558EKO	jesse-engreitz:abc_predictions_GM03348_ENCSR000EIT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_GM03348_ENCSR000EIT_DNaseOnly	/experiments/ENCSR000EIT/
/annotations/ENCSR365QKC/	ENCSR365QKC	jesse-engreitz:abc_predictions_SK-N-SH_ENCSR000ELQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_SK-N-SH_ENCSR000ELQ_DNaseOnly	/experiments/ENCSR000ELQ/
/annotations/ENCSR073XXR/	ENCSR073XXR	jesse-engreitz:abc_predictions_right_renal_cortex_interstitium_ENCSR268QCH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_renal_cortex_interstitium_ENCSR268QCH_DNaseOnly	/experiments/ENCSR268QCH/
/annotations/ENCSR079OFW/	ENCSR079OFW	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR660FSU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-cell_ENCSR660FSU_DNaseOnly	/experiments/ENCSR660FSU/
/annotations/ENCSR843JXY/	ENCSR843JXY	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR312INU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-cell_ENCSR312INU_DNaseOnly	/experiments/ENCSR312INU/
/annotations/ENCSR672IBP/	ENCSR672IBP	jesse-engreitz:abc_predictions_Ishikawa_ENCSR000EIO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Ishikawa_ENCSR000EIO_DNaseOnly	/experiments/ENCSR000EIO/
/annotations/ENCSR456DOX/	ENCSR456DOX	jesse-engreitz:abc_predictions_H9_ENCSR275ICP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_H9_ENCSR275ICP_DNaseOnly	/experiments/ENCSR275ICP/
/annotations/ENCSR535WTI/	ENCSR535WTI	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR653ISV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR653ISV_DNaseOnly	/experiments/ENCSR653ISV/
/annotations/ENCSR938NNL/	ENCSR938NNL	jesse-engreitz:abc_predictions_Right_ventricle_myocardium_superior_ENCSR895GSY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Right_ventricle_myocardium_superior_ENCSR895GSY_DNaseOnly	/experiments/ENCSR895GSY/
/annotations/ENCSR587YOY/	ENCSR587YOY	jesse-engreitz:abc_predictions_fibroblast_of_skin_of_right_quadriceps_ENCSR217RVH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_fibroblast_of_skin_of_right_quadriceps_ENCSR217RVH_DNaseOnly	/experiments/ENCSR217RVH/
/annotations/ENCSR610CSF/	ENCSR610CSF	jesse-engreitz:abc_predictions_SJCRH30_ENCSR000FFJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_SJCRH30_ENCSR000FFJ_DNaseOnly	/experiments/ENCSR000FFJ/
/annotations/ENCSR267LWP/	ENCSR267LWP	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR724QTW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR724QTW_DNaseOnly	/experiments/ENCSR724QTW/
/annotations/ENCSR222IQS/	ENCSR222IQS	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR616AEG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR616AEG_DNaseOnly	/experiments/ENCSR616AEG/
/annotations/ENCSR498RUW/	ENCSR498RUW	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR217OHA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR217OHA_DNaseOnly	/experiments/ENCSR217OHA/
/annotations/ENCSR208OKU/	ENCSR208OKU	jesse-engreitz:abc_predictions_lung_ENCSR214XJO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_lung_ENCSR214XJO_DNaseOnly	/experiments/ENCSR214XJO/
/annotations/ENCSR720UQO/	ENCSR720UQO	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR356QCD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_arm_ENCSR356QCD_DNaseOnly	/experiments/ENCSR356QCD/
/annotations/ENCSR335FGV/	ENCSR335FGV	jesse-engreitz:abc_predictions_ascending_aorta_ENCSR422IIZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_ascending_aorta_ENCSR422IIZ_DNaseOnly	/experiments/ENCSR422IIZ/
/annotations/ENCSR739GUY/	ENCSR739GUY	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR006MAW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR006MAW_DNaseOnly	/experiments/ENCSR006MAW/
/annotations/ENCSR323TCY/	ENCSR323TCY	jesse-engreitz:abc_predictions_muscle_of_trunk_ENCSR217YRJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_trunk_ENCSR217YRJ_DNaseOnly	/experiments/ENCSR217YRJ/
/annotations/ENCSR085PAX/	ENCSR085PAX	jesse-engreitz:abc_predictions_left_renal_pelvis_ENCSR320SVK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_left_renal_pelvis_ENCSR320SVK_DNaseOnly	/experiments/ENCSR320SVK/
/annotations/ENCSR294KZV/	ENCSR294KZV	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR401UZL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR401UZL_DNaseOnly	/experiments/ENCSR401UZL/
/annotations/ENCSR079NCN/	ENCSR079NCN	jesse-engreitz:abc_predictions_thoracic_aorta_ENCSR298SDT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_thoracic_aorta_ENCSR298SDT_DNaseOnly	/experiments/ENCSR298SDT/
/annotations/ENCSR270YRH/	ENCSR270YRH	jesse-engreitz:abc_predictions_kidney_ENCSR757EPJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_kidney_ENCSR757EPJ_DNaseOnly	/experiments/ENCSR757EPJ/
/annotations/ENCSR517URS/	ENCSR517URS	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR524DWS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR524DWS_DNaseOnly	/experiments/ENCSR524DWS/
/annotations/ENCSR503SHG/	ENCSR503SHG	jesse-engreitz:abc_predictions_right_renal_pelvis_ENCSR986HEN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_renal_pelvis_ENCSR986HEN_DNaseOnly	/experiments/ENCSR986HEN/
/annotations/ENCSR907TBJ/	ENCSR907TBJ	jesse-engreitz:abc_predictions_kidney_glomerular_epithelial_cell_ENCSR136KEL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_kidney_glomerular_epithelial_cell_ENCSR136KEL_DNaseOnly	/experiments/ENCSR136KEL/
/annotations/ENCSR748QYZ/	ENCSR748QYZ	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR010SZN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR010SZN_DNaseOnly	/experiments/ENCSR010SZN/
/annotations/ENCSR248YWS/	ENCSR248YWS	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR717BBR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR717BBR_DNaseOnly	/experiments/ENCSR717BBR/
/annotations/ENCSR264LDY/	ENCSR264LDY	jesse-engreitz:abc_predictions_omental_fat_pad_ENCSR693UHT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_omental_fat_pad_ENCSR693UHT_DNaseOnly	/experiments/ENCSR693UHT/
/annotations/ENCSR424MBB/	ENCSR424MBB	jesse-engreitz:abc_predictions_kidney_capillary_endothelial_cell_ENCSR988YKR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_kidney_capillary_endothelial_cell_ENCSR988YKR_DNaseOnly	/experiments/ENCSR988YKR/
/annotations/ENCSR653XRR/	ENCSR653XRR	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR458AOS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_adrenal_gland_ENCSR458AOS_DNaseOnly	/experiments/ENCSR458AOS/
/annotations/ENCSR639ERF/	ENCSR639ERF	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR937RVN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_leg_ENCSR937RVN_DNaseOnly	/experiments/ENCSR937RVN/
/annotations/ENCSR481PMG/	ENCSR481PMG	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR062DXC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_arm_ENCSR062DXC_DNaseOnly	/experiments/ENCSR062DXC/
/annotations/ENCSR931VTT/	ENCSR931VTT	jesse-engreitz:abc_predictions_left_renal_cortex_interstitium_ENCSR928SYE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_left_renal_cortex_interstitium_ENCSR928SYE_DNaseOnly	/experiments/ENCSR928SYE/
/annotations/ENCSR157MXU/	ENCSR157MXU	jesse-engreitz:abc_predictions_gastrocnemius_medialis_ENCSR856XLJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_gastrocnemius_medialis_ENCSR856XLJ_DNaseOnly	/experiments/ENCSR856XLJ/
/annotations/ENCSR834LVY/	ENCSR834LVY	jesse-engreitz:abc_predictions_heart_ENCSR154ZNQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_ENCSR154ZNQ_DNaseOnly	/experiments/ENCSR154ZNQ/
/annotations/ENCSR236RXA/	ENCSR236RXA	jesse-engreitz:abc_predictions_left_renal_cortex_interstitium_ENCSR588JXI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_left_renal_cortex_interstitium_ENCSR588JXI_DNaseOnly	/experiments/ENCSR588JXI/
/annotations/ENCSR922FLL/	ENCSR922FLL	jesse-engreitz:abc_predictions_foreskin_melanocyte_ENCSR434OBM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_foreskin_melanocyte_ENCSR434OBM_DNaseOnly	/experiments/ENCSR434OBM/
/annotations/ENCSR517RZQ/	ENCSR517RZQ	jesse-engreitz:abc_predictions_RPMI7951_ENCSR000EPV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_RPMI7951_ENCSR000EPV_DNaseOnly	/experiments/ENCSR000EPV/
/annotations/ENCSR210SPK/	ENCSR210SPK	jesse-engreitz:abc_predictions_NT2_D1_ENCSR000EPS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_NT2_D1_ENCSR000EPS_DNaseOnly	/experiments/ENCSR000EPS/
/annotations/ENCSR270ORJ/	ENCSR270ORJ	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR862SQC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR862SQC_DNaseOnly	/experiments/ENCSR862SQC/
/annotations/ENCSR800AUJ/	ENCSR800AUJ	jesse-engreitz:abc_predictions_right_kidney_ENCSR768OLL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_kidney_ENCSR768OLL_DNaseOnly	/experiments/ENCSR768OLL/
/annotations/ENCSR905VRP/	ENCSR905VRP	jesse-engreitz:abc_predictions_AG10803_ENCSR000EMB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_AG10803_ENCSR000EMB_DNaseOnly	/experiments/ENCSR000EMB/
/annotations/ENCSR674SZD/	ENCSR674SZD	jesse-engreitz:abc_predictions_HS-5_ENCSR000EMG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HS-5_ENCSR000EMG_DNaseOnly	/experiments/ENCSR000EMG/
/annotations/ENCSR551DPI/	ENCSR551DPI	jesse-engreitz:abc_predictions_AG08396_ENCSR000EIW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_AG08396_ENCSR000EIW_DNaseOnly	/experiments/ENCSR000EIW/
/annotations/ENCSR349ZBW/	ENCSR349ZBW	jesse-engreitz:abc_predictions_A549_ENCSR384KCZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_A549_ENCSR384KCZ_DNaseOnly	/experiments/ENCSR384KCZ/
/annotations/ENCSR825HVE/	ENCSR825HVE	jesse-engreitz:abc_predictions_8988T_ENCSR000EID_DNaseOnly,jesse-engreitz:encode_re2g_predictions_8988T_ENCSR000EID_DNaseOnly	/experiments/ENCSR000EID/
